file	preferred_term	from_chebi	to_chebi
data/normalized_yaml/bacterial/mediadive_2515_Solution_2.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2515_Solution_2.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_251_Main_sol_144a.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_251_Main_sol_144a.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_251_Main_sol_144a.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_251_Main_sol_144a.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_251_Main_sol_144a.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2524_Solution_A.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2524_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2526_Ferrous_sulfide_sludge.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_2526_Ferrous_sulfide_sludge.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_2526_Ferrous_sulfide_sludge.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2528_Solution_A.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2528_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_252_Main_sol_144b.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_252_Main_sol_144b.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_252_Main_sol_144b.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_252_Main_sol_144b.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2532_Solution_A.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2532_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2535_Main_sol_1269.yaml	Sodium Thiosulfate	CHEBI:132112	CHEBI:132112
data/normalized_yaml/bacterial/mediadive_2535_Main_sol_1269.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2535_Main_sol_1269.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2536_Main_sol_1270.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2536_Main_sol_1270.yaml	Trisodium citrate x 2 H2O	CHEBI:59640	CHEBI:53258
data/normalized_yaml/bacterial/mediadive_2536_Main_sol_1270.yaml	DL-Asparagine x H2O	CHEBI:17203	CHEBI:22653
data/normalized_yaml/bacterial/mediadive_2536_Main_sol_1270.yaml	L-Arginine x HCl	CHEBI:32599	CHEBI:31235
data/normalized_yaml/bacterial/mediadive_2536_Main_sol_1270.yaml	L-Glutamic acid	CHEBI:16015	CHEBI:16015
data/normalized_yaml/bacterial/mediadive_2536_Main_sol_1270.yaml	L-Histidine	CHEBI:15971	CHEBI:15971
data/normalized_yaml/bacterial/mediadive_2536_Main_sol_1270.yaml	L-Tryptophan	CHEBI:16296	CHEBI:16828
data/normalized_yaml/bacterial/mediadive_2536_Main_sol_1270.yaml	L-Proline	CHEBI:16313	CHEBI:17203
data/normalized_yaml/bacterial/mediadive_2536_Main_sol_1270.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2537_Main_sol_1271.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2537_Main_sol_1271.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2537_Main_sol_1271.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_2537_Main_sol_1271.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_2537_Main_sol_1271.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_2537_Main_sol_1271.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2539_Main_sol_1272.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2543_Main_sol_1273.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2543_Main_sol_1273.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2543_Main_sol_1273.yaml	Na-acetate	CHEBI:32588	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_2543_Main_sol_1273.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_2543_Main_sol_1273.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_2543_Main_sol_1273.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_2543_Main_sol_1273.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2544_Main_sol_1274.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2544_Main_sol_1274.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2546_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2546_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2547_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2548_Solution_C.yaml	NH4HCO3	CHEBI:184335	CHEBI:184335
data/normalized_yaml/bacterial/mediadive_2548_Solution_C.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_2548_Solution_C.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2549_Solution_D.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_254_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2550_Solution_E.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2553_Vitamin_solution.yaml	Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_2553_Vitamin_solution.yaml	Thiamine-HCl x 2 H2O	CHEBI:131527	CHEBI:132751
data/normalized_yaml/bacterial/mediadive_2553_Vitamin_solution.yaml	Riboflavin	CHEBI:17015	CHEBI:17015
data/normalized_yaml/bacterial/mediadive_2553_Vitamin_solution.yaml	Lipoic acid	CHEBI:16494	CHEBI:16494
data/normalized_yaml/bacterial/mediadive_2553_Vitamin_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2554_Main_sol_1276.yaml	NaH2PO4 x 2 H2O	CHEBI:63005	CHEBI:37585
data/normalized_yaml/bacterial/mediadive_2554_Main_sol_1276.yaml	CaSO4 x 2 H2O	CHEBI:31206	CHEBI:32583
data/normalized_yaml/bacterial/mediadive_2554_Main_sol_1276.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2554_Main_sol_1276.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2555_Main_sol_1277.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2555_Main_sol_1277.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2555_Main_sol_1277.yaml	Na2S2O3 x 5 H2O	CHEBI:6636	CHEBI:32150
data/normalized_yaml/bacterial/mediadive_2555_Main_sol_1277.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2556_Main_sol_1277a.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2556_Main_sol_1277a.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2556_Main_sol_1277a.yaml	Na2S2O3 x 5 H2O	CHEBI:6636	CHEBI:32150
data/normalized_yaml/bacterial/mediadive_2556_Main_sol_1277a.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2557_Main_sol_1277b.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2557_Main_sol_1277b.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2557_Main_sol_1277b.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2558_Main_sol_1278.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2558_Main_sol_1278.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2558_Main_sol_1278.yaml	Na-DL-lactate	CHEBI:75228	CHEBI:75228
data/normalized_yaml/bacterial/mediadive_2558_Main_sol_1278.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_2558_Main_sol_1278.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2559_Main_sol_1279.yaml	Demineralized water	CHEBI:42758	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_255_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2561_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2561_Solution_A.yaml	Na-acetate	CHEBI:32588	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_2561_Solution_A.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_2561_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2562_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2564_Solution_D.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2565_Solution_E.yaml	2-Mercaptoethanesulfonate	CHEBI:17905	CHEBI:17905
data/normalized_yaml/bacterial/mediadive_2565_Solution_E.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2568_Trace_elements_solution.yaml	FeCl2 x 4 H2O	CHEBI:86318	CHEBI:86249
data/normalized_yaml/bacterial/mediadive_2568_Trace_elements_solution.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_2568_Trace_elements_solution.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_2568_Trace_elements_solution.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2568_Trace_elements_solution.yaml	CuSO4 x 5 H2O	CHEBI:32599	CHEBI:31440
data/normalized_yaml/bacterial/mediadive_2568_Trace_elements_solution.yaml	AlK(SO4)2 x 12 H2O	CHEBI:39033	CHEBI:86465
data/normalized_yaml/bacterial/mediadive_2568_Trace_elements_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2569_Main_sol_1281.yaml	Trypticase	CHEBI:29377	CHEBI:78018
data/normalized_yaml/bacterial/mediadive_2569_Main_sol_1281.yaml	Cellobiose	CHEBI:17057	CHEBI:17057
data/normalized_yaml/bacterial/mediadive_2569_Main_sol_1281.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_2569_Main_sol_1281.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2569_Main_sol_1281.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_256_Solution_C.yaml	Glycerol	CHEBI:17754	CHEBI:17754
data/normalized_yaml/bacterial/mediadive_256_Solution_C.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_256_Solution_C.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2571_Salt_Solution_II.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2571_Salt_Solution_II.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2571_Salt_Solution_II.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2572_Vitamin_solution.yaml	D-(+)-biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_2572_Vitamin_solution.yaml	Thiamine-HCl x 2 H2O	CHEBI:131527	CHEBI:132751
data/normalized_yaml/bacterial/mediadive_2572_Vitamin_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2573_Main_sol_1282.yaml	NH4NO3	CHEBI:63038	CHEBI:63038
data/normalized_yaml/bacterial/mediadive_2573_Main_sol_1282.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2573_Main_sol_1282.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2573_Main_sol_1282.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2573_Main_sol_1282.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2574_Trace_element_solution.yaml	FeCl2 x 4 H2O	CHEBI:86318	CHEBI:86249
data/normalized_yaml/bacterial/mediadive_2574_Trace_element_solution.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_2574_Trace_element_solution.yaml	MnCl2 x 2 H2O	CHEBI:2509	CHEBI:131395
data/normalized_yaml/bacterial/mediadive_2574_Trace_element_solution.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_2574_Trace_element_solution.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_2574_Trace_element_solution.yaml	Double distilled water	CHEBI:18050	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2575_Vitamin_solution.yaml	Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_2575_Vitamin_solution.yaml	Riboflavin	CHEBI:17015	CHEBI:17015
data/normalized_yaml/bacterial/mediadive_2575_Vitamin_solution.yaml	Cyanocobalamine	CHEBI:64734	CHEBI:17439
data/normalized_yaml/bacterial/mediadive_2575_Vitamin_solution.yaml	Lipoic acid	CHEBI:16494	CHEBI:16494
data/normalized_yaml/bacterial/mediadive_2575_Vitamin_solution.yaml	Double distilled water	CHEBI:18050	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2576_Main_sol_1283.yaml	(NH4)2HPO4	CHEBI:86360	CHEBI:62476
data/normalized_yaml/bacterial/mediadive_2576_Main_sol_1283.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2576_Main_sol_1283.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2577_Main_sol_1284.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2577_Main_sol_1284.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2577_Main_sol_1284.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2578_Main_sol_1285.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2578_Main_sol_1285.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2578_Main_sol_1285.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2578_Main_sol_1285.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2579_Main_sol_1286.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2579_Main_sol_1286.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2579_Main_sol_1286.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2579_Main_sol_1286.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_257_Main_sol_147.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_257_Main_sol_147.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_257_Main_sol_147.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_257_Main_sol_147.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2582_Main_sol_1288.yaml	Trypticase	CHEBI:29377	CHEBI:78018
data/normalized_yaml/bacterial/mediadive_2582_Main_sol_1288.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2582_Main_sol_1288.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2582_Main_sol_1288.yaml	Cellobiose	CHEBI:17057	CHEBI:17057
data/normalized_yaml/bacterial/mediadive_2582_Main_sol_1288.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2583_Main_sol_1289.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2583_Main_sol_1289.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2585_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2586_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2587_Solution_D.yaml	Na-ascorbate	CHEBI:6636	CHEBI:113451
data/normalized_yaml/bacterial/mediadive_2587_Solution_D.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2588_Main_sol_1291.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2588_Main_sol_1291.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_258_Main_sol_148.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_258_Main_sol_148.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_258_Main_sol_148.yaml	Na-acetate	CHEBI:32588	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_258_Main_sol_148.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_258_Main_sol_148.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_258_Main_sol_148.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2590_Main_sol_1292.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2590_Main_sol_1292.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2590_Main_sol_1292.yaml	Na-acetate	CHEBI:32588	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_2590_Main_sol_1292.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_2590_Main_sol_1292.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_2590_Main_sol_1292.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_2590_Main_sol_1292.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2591_Main_sol_1293.yaml	NH4HCO3	CHEBI:184335	CHEBI:184335
data/normalized_yaml/bacterial/mediadive_2591_Main_sol_1293.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2592_Main_sol_1294.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2592_Main_sol_1294.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2592_Main_sol_1294.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_2592_Main_sol_1294.yaml	Na-pyruvate	CHEBI:31206	CHEBI:50144
data/normalized_yaml/bacterial/mediadive_2592_Main_sol_1294.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_2592_Main_sol_1294.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2593_Main_sol_1295.yaml	Glycerol	CHEBI:17754	CHEBI:17754
data/normalized_yaml/bacterial/mediadive_2593_Main_sol_1295.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2593_Main_sol_1295.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2594_Main_sol_1296.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2594_Main_sol_1296.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2594_Main_sol_1296.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2595_Main_sol_1297.yaml	Glycerol	CHEBI:17754	CHEBI:17754
data/normalized_yaml/bacterial/mediadive_2595_Main_sol_1297.yaml	Sulfur	CHEBI:17909	CHEBI:26833
data/normalized_yaml/bacterial/mediadive_2595_Main_sol_1297.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_2595_Main_sol_1297.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2596_Main_sol_1298.yaml	Na-DL-lactate	CHEBI:75228	CHEBI:75228
data/normalized_yaml/bacterial/mediadive_2596_Main_sol_1298.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_2596_Main_sol_1298.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2597_Main_sol_1299.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_2597_Main_sol_1299.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_2597_Main_sol_1299.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2599_Solution_A.yaml	Na-pyruvate	CHEBI:31206	CHEBI:50144
data/normalized_yaml/bacterial/mediadive_2599_Solution_A.yaml	L-Glutamine	CHEBI:18050	CHEBI:18050
data/normalized_yaml/bacterial/mediadive_2599_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_25_Trace_element_solution_SL-6.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_25_Trace_element_solution_SL-6.yaml	MnCl2 x 4 H2O	CHEBI:86158	CHEBI:86368
data/normalized_yaml/bacterial/mediadive_25_Trace_element_solution_SL-6.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_25_Trace_element_solution_SL-6.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_25_Trace_element_solution_SL-6.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_25_Trace_element_solution_SL-6.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2600_Solution_B.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2600_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2601_Main_sol_1301.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_2601_Main_sol_1301.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_2601_Main_sol_1301.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_2601_Main_sol_1301.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_2601_Main_sol_1301.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_2601_Main_sol_1301.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2602_Main_sol_1302.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_2602_Main_sol_1302.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_2604_Solution_A.yaml	Na-pyruvate	CHEBI:31206	CHEBI:50144
data/normalized_yaml/bacterial/mediadive_2604_Solution_A.yaml	Agar	CHEBI:2509	CHEBI:2509
