filename,medium_name,extracted_organism,ncbi_taxon_id,ncbi_taxon_label,strain,culture_type,confidence,extraction_pattern,approve
bacterial/TOGO_M152_Thermococcus_Litoralis_Medium.yaml,TOGO M152 Thermococcus Litoralis Medium,Thermococcus Litoralis,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1548_Medium_for_Freshwater_Flexibacteria.yaml,TOGO M1548 Medium for Freshwater Flexibacteria,Freshwater Flexibacteria,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M1551_Acetobacter_xylinus_Medium.yaml,TOGO M1551 Acetobacter xylinus Medium,Acetobacter xylinus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M155_Hydrogenobacter_Acidophilus_Medium.yaml,TOGO M155 Hydrogenobacter Acidophilus Medium,Hydrogenobacter Acidophilus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1572_Ekho_Lake_Strains_Medium.yaml,TOGO M1572 Ekho Lake Strains Medium,Ekho Lake,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M1581_Medium_for_Tepidanaerobacter.yaml,TOGO M1581 Medium for Tepidanaerobacter,Tepidanaerobacter,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M1583_Thermodesulfobium_narugense_Medium.yaml,TOGO M1583 Thermodesulfobium narugense Medium,Thermodesulfobium narugense,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1585_Archaeoglobus_profundus_medium.yaml,TOGO M1585 Archaeoglobus profundus medium,Archaeoglobus profundus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1588_Sulfolobus_tokodaii_Medium.yaml,TOGO M1588 Sulfolobus tokodaii Medium,Sulfolobus tokodaii,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1595_Oceanithermus_profundus_Medium.yaml,TOGO M1595 Oceanithermus profundus Medium,Oceanithermus profundus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1599_YM_Liquid_Medium.yaml,TOGO M1599 YM Liquid Medium,YM Liquid,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1600_YPD_Liquid_Medium.yaml,TOGO M1600 YPD Liquid Medium,YPD Liquid,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1610_Methanocaldococcus_jannaschii_Medium.yaml,TOGO M1610 Methanocaldococcus jannaschii Medium,Methanocaldococcus jannaschii,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1616_Tetragenococcus_halophilus_Medium_To_MRS_Medium_add_6.5_NaCl.yaml,TOGO M1616 Tetragenococcus halophilus Medium To MRS Medium add 6.5 NaCl,Tetragenococcus halophilus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1617_Tetragenococcus_muriaticus_Medium_MRS_Medium_10_NaCl_pH_7.5-8.0.yaml,TOGO M1617 Tetragenococcus muriaticus Medium MRS Medium 10 NaCl pH 7.5-8.0,Tetragenococcus muriaticus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1620_Leuconostoc_oenos_Medium.yaml,TOGO M1620 Leuconostoc oenos Medium,Leuconostoc oenos,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1625_Acidic_MRS_Medium_pH_4.8.yaml,TOGO M1625 Acidic MRS Medium pH 4.8,Acidic MRS,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1628_Acidianus_manzaensis_Medium_for_Autotrophic_Growth.yaml,TOGO M1628 Acidianus manzaensis Medium for Autotrophic Growth,Acidianus manzaensis,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1629_Acidianus_manzaensis_Medium_for_Heterotrophic_Growth.yaml,TOGO M1629 Acidianus manzaensis Medium for Heterotrophic Growth,Acidianus manzaensis,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1631_Pyrodictium_occultum_Medium.yaml,TOGO M1631 Pyrodictium occultum Medium,Pyrodictium occultum,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1633_Thermoproteus_neutrophilus_Medium.yaml,TOGO M1633 Thermoproteus neutrophilus Medium,Thermoproteus neutrophilus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1635_Thermoproteus_tenax_Medium_2.yaml,TOGO M1635 Thermoproteus tenax Medium 2,Thermoproteus tenax,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1644_Thermoproteus_and_Vulcanisaeta_medium.yaml,TOGO M1644 Thermoproteus and Vulcanisaeta medium,Thermoproteus and,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M1648_Thermotoga_maritima_Medium.yaml,TOGO M1648 Thermotoga maritima Medium,Thermotoga maritima,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1649_Pyrobaculum_aerophilum_Medium.yaml,TOGO M1649 Pyrobaculum aerophilum Medium,Pyrobaculum aerophilum,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M164_Sulfolobus_Solfataricus_Medium.yaml,TOGO M164 Sulfolobus Solfataricus Medium,Sulfolobus Solfataricus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1650_Picrophilus_torridus_Medium.yaml,TOGO M1650 Picrophilus torridus Medium,Picrophilus torridus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1652_Green_Sulfur_Bacterium_Medium.yaml,TOGO M1652 Green Sulfur Bacterium Medium,Green Sulfur,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M1654_Sulfate_Reducer_Medium.yaml,TOGO M1654 Sulfate Reducer Medium,Sulfate Reducer,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1656_Methanosarcina_acetivorans_Medium.yaml,TOGO M1656 Methanosarcina acetivorans Medium,Methanosarcina acetivorans,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1660_Medium_for_Alicyclobacillus_acidiphilus.yaml,TOGO M1660 Medium for Alicyclobacillus acidiphilus,Alicyclobacillus acidiphilus,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M1672_Archaeoglobus_profundus_Medium.yaml,TOGO M1672 Archaeoglobus profundus Medium,Archaeoglobus profundus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M167_Acidianus_Infernus_Medium_A.yaml,TOGO M167 Acidianus Infernus Medium A,Acidianus Infernus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M168_Acidianus_Infernus_Medium_B.yaml,TOGO M168 Acidianus Infernus Medium B,Acidianus Infernus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M169_Acidianus_Brierleyi_Medium.yaml,TOGO M169 Acidianus Brierleyi Medium,Acidianus Brierleyi,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1702_Medium_for_strain_SANAE.yaml,TOGO M1702 Medium for strain SANAE,strain SANAE,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M1714_Oceanithermus_profundus_medium.yaml,TOGO M1714 Oceanithermus profundus medium,Oceanithermus profundus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1717_Methanosaeta_harundinacea_medium.yaml,TOGO M1717 Methanosaeta harundinacea medium,Methanosaeta harundinacea,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1718_Medium_for_iron-using_methanogen.yaml,TOGO M1718 Medium for iron-using methanogen,iron,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M1723_Sulfolobus_metallicus_medium.yaml,TOGO M1723 Sulfolobus metallicus medium,Sulfolobus metallicus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1726_Alkaline_halophile_medium.yaml,TOGO M1726 Alkaline halophile medium,Alkaline halophile,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1759_Pseudomonas_saccharophila_medium.yaml,TOGO M1759 Pseudomonas saccharophila medium,Pseudomonas saccharophila,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1761_Medium_for_strain_RASEN.yaml,TOGO M1761 Medium for strain RASEN,strain RASEN,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M1765_Clostridium_thermocellum_Medium_D58_Medium.yaml,TOGO M1765 Clostridium thermocellum Medium D58 Medium,Clostridium thermocellum,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1766_Clostridium_thermocellum_Medium_D58_Medium.yaml,TOGO M1766 Clostridium thermocellum Medium D58 Medium,Clostridium thermocellum,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1778_Methanosaeta_concilii_medium.yaml,TOGO M1778 Methanosaeta concilii medium,Methanosaeta concilii,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1788_Pelobacter_carbinolicus_Medium.yaml,TOGO M1788 Pelobacter carbinolicus Medium,Pelobacter carbinolicus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1789_Medium_for_Ectothiorhodospira.yaml,TOGO M1789 Medium for Ectothiorhodospira,Ectothiorhodospira,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M1791_Pelobacter_acetylenicus_Medium.yaml,TOGO M1791 Pelobacter acetylenicus Medium,Pelobacter acetylenicus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1792_Pelobacter_venetianus_Medium.yaml,TOGO M1792 Pelobacter venetianus Medium,Pelobacter venetianus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1794_Archaeoglobus_fulgidus_Medium.yaml,TOGO M1794 Archaeoglobus fulgidus Medium,Archaeoglobus fulgidus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1795_Methanofollis_ethanolicus_medium.yaml,TOGO M1795 Methanofollis ethanolicus medium,Methanofollis ethanolicus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1800_Medium_for_strains_JA121_and_JA322.yaml,TOGO M1800 Medium for strains JA121 and JA322,strains JA,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M180_Desulfurococcus_Amylolyticus_Medium.yaml,TOGO M180 Desulfurococcus Amylolyticus Medium,Desulfurococcus Amylolyticus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1828_Alkalic_MRS_Medium_pH_8.0.yaml,TOGO M1828 Alkalic MRS Medium pH 8.0,Alkalic MRS,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1831_Pae_II_Medium.yaml,TOGO M1831 Pae II Medium,Pae II,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1835_Medium_for_strains_JA145_JA193_JA310_JA334_JA415_JA430_JA447_and_JA643.yaml,TOGO M1835 Medium for strains JA145 JA193 JA310 JA334 JA415 JA430 JA447 and JA643,strains JA,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M1836_Medium_for_strains_JA145_JA193_JA310_JA334_JA415_JA430_JA447_and_JA643.yaml,TOGO M1836 Medium for strains JA145 JA193 JA310 JA334 JA415 JA430 JA447 and JA643,strains JA,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M1848_Methanobacterium_alcaliphilum_medium.yaml,TOGO M1848 Methanobacterium alcaliphilum medium,Methanobacterium alcaliphilum,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1849_Actinotalea_fermentas_medium.yaml,TOGO M1849 Actinotalea fermentas medium,Actinotalea fermentas,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1863_Medium_for_strains_JA430.yaml,TOGO M1863 Medium for strains JA430,strains JA,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M1883_Mineral_salts_medium.yaml,TOGO M1883 Mineral salts medium,Mineral salts,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M188_Thermoproteus_Neutrophilus_Medium.yaml,TOGO M188 Thermoproteus Neutrophilus Medium,Thermoproteus Neutrophilus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1891_Green_Sulfur_Bacterium_Medium_1_NaCl.yaml,TOGO M1891 Green Sulfur Bacterium Medium 1 NaCl,Green Sulfur,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M1894_Thermotoga_hypogea_medium.yaml,TOGO M1894 Thermotoga hypogea medium,Thermotoga hypogea,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M189_Thermoproteus_Tenax_Medium.yaml,TOGO M189 Thermoproteus Tenax Medium,Thermoproteus Tenax,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1900_Acidic_MRS_Medium_pH_5.2.yaml,TOGO M1900 Acidic MRS Medium pH 5.2,Acidic MRS,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1913_Methanomethylovorans_thermophila_medium.yaml,TOGO M1913 Methanomethylovorans thermophila medium,Methanomethylovorans thermophila,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1922_Azospirillum_amazonense_medium.yaml,TOGO M1922 Azospirillum amazonense medium,Azospirillum amazonense,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1925_Thermotoga_elfii_medium.yaml,TOGO M1925 Thermotoga elfii medium,Thermotoga elfii,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1926_Thermotoga_lettingae_medium.yaml,TOGO M1926 Thermotoga lettingae medium,Thermotoga lettingae,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1927_Thiobacillus_plumbophilus_Medium.yaml,TOGO M1927 Thiobacillus plumbophilus Medium,Thiobacillus plumbophilus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1960_Halobaculum_magnesiiphilum_medium.yaml,TOGO M1960 Halobaculum magnesiiphilum medium,Halobaculum magnesiiphilum,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1964_Alkaliphilic_spirochaete_medium.yaml,TOGO M1964 Alkaliphilic spirochaete medium,Alkaliphilic spirochaete,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1967_Gluconacetobacter_xylinus_Medium.yaml,TOGO M1967 Gluconacetobacter xylinus Medium,Gluconacetobacter xylinus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M196_Pyrodictium_Brockii_Medium.yaml,TOGO M196 Pyrodictium Brockii Medium,Pyrodictium Brockii,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1974_Methanosaeta_thermophila_medium.yaml,TOGO M1974 Methanosaeta thermophila medium,Methanosaeta thermophila,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1978_Modified_Allen_Medium.yaml,TOGO M1978 Modified Allen Medium,Modified Allen,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M1979_Medium_for_Sulfurospirillum.yaml,TOGO M1979 Medium for Sulfurospirillum,Sulfurospirillum,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M197_Pyrodictium_Ocultum_Medium.yaml,TOGO M197 Pyrodictium Ocultum Medium,Pyrodictium Ocultum,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M198_Pyrodictium_Abysii_Medium.yaml,TOGO M198 Pyrodictium Abysii Medium,Pyrodictium Abysii,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2001_Thermosipho_africanus_medium.yaml,TOGO M2001 Thermosipho africanus medium,Thermosipho africanus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2016_Medium_for_natronophilic_methylotrophic_methanogen.yaml,TOGO M2016 Medium for natronophilic methylotrophic methanogen,natronophilic methylotrophic,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M2048_Acetobacter_diazotrophicus_medium.yaml,TOGO M2048 Acetobacter diazotrophicus medium,Acetobacter diazotrophicus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2051_Medium_for_sulfur-disproportionating_bacterium.yaml,TOGO M2051 Medium for sulfur-disproportionating bacterium,sulfur,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M206_Archaeoglobus_Fulgidus_Medium.yaml,TOGO M206 Archaeoglobus Fulgidus Medium,Archaeoglobus Fulgidus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2071_Medium_for_Acidithiobacillus_ferrooxidans.yaml,TOGO M2071 Medium for Acidithiobacillus ferrooxidans,Acidithiobacillus ferrooxidans,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M207_Archaeoglobus_Profundus_Medium.yaml,TOGO M207 Archaeoglobus Profundus Medium,Archaeoglobus Profundus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2082_Modified_Methanoculleus_Medium.yaml,TOGO M2082 Modified Methanoculleus Medium,Modified Methanoculleus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2083_Malt_Soytone_Agar_Medium.yaml,TOGO M2083 Malt Soytone Agar Medium,Malt Soytone,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M208_Pyrobaculum_Aerophilum_Medium.yaml,TOGO M208 Pyrobaculum Aerophilum Medium,Pyrobaculum Aerophilum,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2095_Medium_for_sulfur-oxidizing_bacteria.yaml,TOGO M2095 Medium for sulfur-oxidizing bacteria,sulfur,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M2121_Nitrosomonas_mobilis_medium.yaml,TOGO M2121 Nitrosomonas mobilis medium,Nitrosomonas mobilis,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M214_Thermoanaerobacter_Ethanolicus_Medium.yaml,TOGO M214 Thermoanaerobacter Ethanolicus Medium,Thermoanaerobacter Ethanolicus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2160_Medium_for_Nitrosococcus.yaml,TOGO M2160 Medium for Nitrosococcus,Nitrosococcus,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M2173_Chloroflexus_Aggregans_Medium.yaml,TOGO M2173 Chloroflexus Aggregans Medium,Chloroflexus Aggregans,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2177_HI_Plus_Medium_w_YE_3.yaml,TOGO M2177 HI Plus Medium w YE 3,HI Plus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2184_Medium_For_Chlorate_Respirers.yaml,TOGO M2184 Medium For Chlorate Respirers,Chlorate Respirers,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M221_Methanococcus_McC_Medium.yaml,TOGO M221 Methanococcus McC Medium,Methanococcus McC,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2223_Modified_Hayflick_medium_containing_20_v_v_heat-inactivated_horse_serum.yaml,TOGO M2223 Modified Hayflick medium containing 20 v v heat-inactivated horse serum,Modified Hayflick,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2235_T2_medium_for_Thiobacillus.yaml,TOGO M2235 T2 medium for Thiobacillus,Thiobacillus,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M224_Methanobacterium_Thermoautotrophicum_Medium.yaml,TOGO M224 Methanobacterium Thermoautotrophicum Medium,Methanobacterium Thermoautotrophicum,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M225_Methanocaldococcus_Jannaschii_Medium.yaml,TOGO M225 Methanocaldococcus Jannaschii Medium,Methanocaldococcus Jannaschii,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2276_Blood_agar_medium.yaml,TOGO M2276 Blood agar medium,Blood agar,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2281_Sulfurospirillum_Barnesii_Medium.yaml,TOGO M2281 Sulfurospirillum Barnesii Medium,Sulfurospirillum Barnesii,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2283_Oceanithermus_Profundus_Medium.yaml,TOGO M2283 Oceanithermus Profundus Medium,Oceanithermus Profundus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2285_Vibrio_Natriegens_Medium.yaml,TOGO M2285 Vibrio Natriegens Medium,Vibrio Natriegens,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2286_Vibrio_Natriegens_Medium_For_sporulation.yaml,TOGO M2286 Vibrio Natriegens Medium For sporulation,Vibrio Natriegens,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2295_Marinithermus_Hydrothermalis_Medium.yaml,TOGO M2295 Marinithermus Hydrothermalis Medium,Marinithermus Hydrothermalis,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2297_Acidithiobacillus_ferrooxidans_Medium.yaml,TOGO M2297 Acidithiobacillus ferrooxidans Medium,Acidithiobacillus ferrooxidans,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2303_Thermus_Ruber_Medium.yaml,TOGO M2303 Thermus Ruber Medium,Thermus Ruber,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2306_Saccharolobus_Solfataricus_Medium.yaml,TOGO M2306 Saccharolobus Solfataricus Medium,Saccharolobus Solfataricus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2307_Bordet_Gengou_Agar_Medium.yaml,TOGO M2307 Bordet Gengou Agar Medium,Bordet Gengou,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M2308_Bordet_Gengou_Broth_Medium.yaml,TOGO M2308 Bordet Gengou Broth Medium,Bordet Gengou,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M2309_Revised_Sulfolobus_medium.yaml,TOGO M2309 Revised Sulfolobus medium,Revised Sulfolobus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2310_Reactivation_With_Liquid_Medium_464_Plate_Count_Agar.yaml,TOGO M2310 Reactivation With Liquid Medium 464 Plate Count Agar,Reactivation With,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M2311_Castenholz_TYE_medium.yaml,TOGO M2311 Castenholz TYE medium,Castenholz TYE,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2312_Castenholz_TYE_medium.yaml,TOGO M2312 Castenholz TYE medium,Castenholz TYE,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2328_Middle_Brook_Medium.yaml,TOGO M2328 Middle Brook Medium,Middle Brook,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2337_Cytophaga_Hutchinsonii_Medium.yaml,TOGO M2337 Cytophaga Hutchinsonii Medium,Cytophaga Hutchinsonii,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M233_Thermococcus_Fumicolans_Medium.yaml,TOGO M233 Thermococcus Fumicolans Medium,Thermococcus Fumicolans,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2343_Tepidanaerobacter_Acetatoxydans_Medium.yaml,TOGO M2343 Tepidanaerobacter Acetatoxydans Medium,Tepidanaerobacter Acetatoxydans,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2349_Mixotrophic_Nitrobacter_Medium.yaml,TOGO M2349 Mixotrophic Nitrobacter Medium,Mixotrophic Nitrobacter,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2354_Medium_For_Erythrobacter_Longus.yaml,TOGO M2354 Medium For Erythrobacter Longus,Erythrobacter Longus,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M2357_Reactivation_With_Liquid_Medium.yaml,TOGO M2357 Reactivation With Liquid Medium,Reactivation With,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M2358_Reactivation_With_Liquid_Medium_1.yaml,TOGO M2358 Reactivation With Liquid Medium 1,Reactivation With,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M2359_Reactivation_With_Liquid_Medium_1_For_sporulation.yaml,TOGO M2359 Reactivation With Liquid Medium 1 For sporulation,Reactivation With,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M2364_Sulfurimonas_MJ_Medium.yaml,TOGO M2364 Sulfurimonas MJ Medium,Sulfurimonas MJ,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2374_Halobacterium_starch_medium.yaml,TOGO M2374 Halobacterium starch medium,Halobacterium starch,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2375_Haloquadratum_Walsbyi_Medium.yaml,TOGO M2375 Haloquadratum Walsbyi Medium,Haloquadratum Walsbyi,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2376_Artificial_deep_lake_medium.yaml,TOGO M2376 Artificial deep lake medium,Artificial deep,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/TOGO_M2377_Halorhabdus_Utahensis_Medium.yaml,TOGO M2377 Halorhabdus Utahensis Medium,Halorhabdus Utahensis,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2379_Medium_For_H._Dombrowski.yaml,TOGO M2379 Medium For H. Dombrowski,H,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/TOGO_M2384_Thermoplasma_Acidophilum_Medium.yaml,TOGO M2384 Thermoplasma Acidophilum Medium,Thermoplasma Acidophilum,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2392_Bacillus_Tusciae_Medium.yaml,TOGO M2392 Bacillus Tusciae Medium,Bacillus Tusciae,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2393_Bacillus_Tusciae_Medium_add_agar.yaml,TOGO M2393 Bacillus Tusciae Medium add agar,Bacillus Tusciae,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2398_Lowenstein_Jenson_medium.yaml,TOGO M2398 Lowenstein Jenson medium,Lowenstein Jenson,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2408_Modified_Leptospira_Medium.yaml,TOGO M2408 Modified Leptospira Medium,Modified Leptospira,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2410_BSK_II_Medium.yaml,TOGO M2410 BSK II Medium,BSK II,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M243_Methanothermus_Fervidus_Medium.yaml,TOGO M243 Methanothermus Fervidus Medium,Methanothermus Fervidus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2443_Thauera_Aromatica_Medium.yaml,TOGO M2443 Thauera Aromatica Medium,Thauera Aromatica,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2457_Pyrobaculum_Calidifontis_Medium.yaml,TOGO M2457 Pyrobaculum Calidifontis Medium,Pyrobaculum Calidifontis,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml,TOGO M2460 Pyrobaculum Ferrireducens Medium,Pyrobaculum Ferrireducens,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2467_HI_Plus_Medium_w_YE_3.yaml,TOGO M2467 HI Plus Medium w YE 3,HI Plus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2531_Desulfosporosinus_Acidophilus_Medium.yaml,TOGO M2531 Desulfosporosinus Acidophilus Medium,Desulfosporosinus Acidophilus,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2543_Sediminispirochaeta_Smaragdinae_Medium.yaml,TOGO M2543 Sediminispirochaeta Smaragdinae Medium,Sediminispirochaeta Smaragdinae,,,,isolate,high,genus_species_medium,TRUE
bacterial/TOGO_M2548_Sediminispirochaeta_Smaragdinae_Medium.yaml,TOGO M2548 Sediminispirochaeta Smaragdinae Medium,Sediminispirochaeta Smaragdinae,,,,isolate,high,genus_species_medium,TRUE
